Tract,CALI
V1,-0.9992101072036104
V2,-0.9992101072036103
V3,-0.9992101072030138
V4,-0.9992101072035856
V5,-0.9992101072036104
V6,-0.9992101072036104
V7,-0.9992101072036104
V8,-0.9992101071355762
V9,-0.9992101072036103
V10,-0.9992101072029146
V11,-0.9992101072036104
V12,-0.9992101072035982
V13,-0.9992101072036104
V14,-0.9992101072036104
V15,-0.9992101072034687
V16,-0.999210107195099
V17,-0.9992101072036104
V18,-0.9992101072036103
V19,-0.9992099428707886
whole GM,186.79873233345847
